snapped_at,price,market_cap,total_volume
2019-06-17 00:00:00 UTC,9336.01,0.0,606269265.79
2019-06-18 00:00:00 UTC,9081.71,0.0,473016555.83
2019-06-19 00:00:00 UTC,9280.54,0.0,293070485.25
2019-06-20 00:00:00 UTC,9536.85,0.0,424436854.57
2019-06-21 00:00:00 UTC,10218.87,0.0,765543626.6
2019-06-22 00:00:00 UTC,10689.54,0.0,1240328392.49
2019-06-23 00:00:00 UTC,10855.99,0.0,619160985.99
2019-06-24 00:00:00 UTC,11035.74,0.0,565444720.43
2019-06-25 00:00:00 UTC,11740.34,0.0,953962631.15
2019-06-26 00:00:00 UTC,12913.28,0.0,2685872365.1
2019-06-27 00:00:00 UTC,11154.09,0.0,2345027203.81
2019-06-28 00:00:00 UTC,12355.06,0.0,1408438810.31
2019-06-29 00:00:00 UTC,11884.1,0.0,968516834.6
2019-06-30 00:00:00 UTC,10769.05,0.0,917158052.37
2019-07-01 00:00:00 UTC,10591.87,0.0,1225129699.57
2019-07-02 00:00:00 UTC,10844.13,0.0,1239524970.43
2019-07-03 00:00:00 UTC,11981.61,0.0,1313585829.89
2019-07-04 00:00:00 UTC,11156.52,0.0,831236841.56
2019-07-05 00:00:00 UTC,10993.25,0.0,734424868.07
2019-07-06 00:00:00 UTC,11248.94,0.0,549769169.13
2019-07-07 00:00:00 UTC,11474.28,0.0,418161890.29
2019-07-08 00:00:00 UTC,12296.16,0.0,762033323.29
2019-07-09 00:00:00 UTC,12567.02,0.0,993891866.34
2019-07-10 00:00:00 UTC,12099.12,0.0,1554955347.89
2019-07-11 00:00:00 UTC,11343.12,0.0,1185222449.66
2019-07-12 00:00:00 UTC,11797.37,0.0,647690095.15
2019-07-13 00:00:00 UTC,11363.97,0.0,668325183.28
2019-07-14 00:00:00 UTC,10204.41,0.0,814667763.32
2019-07-15 00:00:00 UTC,10850.26,0.0,965178341.63
2019-07-16 00:00:00 UTC,9423.44,0.0,1140137759.72
2019-07-17 00:00:00 UTC,9696.15,0.0,965256823.84
2019-07-18 00:00:00 UTC,10638.35,0.0,1033842556.65
2019-07-19 00:00:00 UTC,10532.94,0.0,658190962.53
2019-07-20 00:00:00 UTC,10759.42,0.0,608954333.23
2019-07-21 00:00:00 UTC,10586.71,0.0,405339891.1
2019-07-22 00:00:00 UTC,10325.87,0.0,524442852.25
2019-07-23 00:00:00 UTC,9854.15,0.0,529438124.08
2019-07-24 00:00:00 UTC,9772.14,0.0,531611909.42
2019-07-25 00:00:00 UTC,9882.43,0.0,403576364.36
2019-07-26 00:00:00 UTC,9847.45,0.0,312717110.04
2019-07-27 00:00:00 UTC,9478.32,0.0,512612117.07
2019-07-28 00:00:00 UTC,9531.77,0.0,267243770.14
2019-07-29 00:00:00 UTC,9506.93,0.0,299936368.39
2019-07-30 00:00:00 UTC,9595.52,0.0,276402322.56
2019-07-31 00:00:00 UTC,10089.25,0.0,416343142.53
2019-08-01 00:00:00 UTC,10409.79,0.0,442037342.05
2019-08-02 00:00:00 UTC,10528.99,0.0,463688251.79
2019-08-03 00:00:00 UTC,10820.41,0.0,367536516.75
2019-08-04 00:00:00 UTC,10978.91,0.0,431699306.35
2019-08-05 00:00:00 UTC,11807.96,0.0,870917186.96
2019-08-06 00:00:00 UTC,11467.1,0.0,949534020.01
2019-08-07 00:00:00 UTC,11974.28,0.0,834719365.81
2019-08-08 00:00:00 UTC,11982.8,0.0,588463519.89
2019-08-09 00:00:00 UTC,11865.21,0.0,464214586.73
2019-08-10 00:00:00 UTC,11293.59,0.0,470049694.45
2019-08-11 00:00:00 UTC,11549.06,0.0,292814721.19
2019-08-12 00:00:00 UTC,11387.41,0.0,229908138.9
2019-08-13 00:00:00 UTC,10872.0,0.0,483240069.77
2019-08-14 00:00:00 UTC,10031.89,0.0,728247545.72
2019-08-15 00:00:00 UTC,10308.51,0.0,842979140.9
2019-08-16 00:00:00 UTC,10360.43,0.0,635040831.46
2019-08-17 00:00:00 UTC,10220.75,0.0,251018339.59
2019-08-18 00:00:00 UTC,10326.25,0.0,223456175.83
2019-08-19 00:00:00 UTC,10922.16,0.0,426168059.98
2019-08-20 00:00:00 UTC,10770.76,0.0,332208752.04
2019-08-21 00:00:00 UTC,10131.67,0.0,584554031.67
2019-08-22 00:00:00 UTC,10104.11,0.0,380411207.72
2019-08-23 00:00:00 UTC,10410.49,0.0,324471966.33
2019-08-24 00:00:00 UTC,10150.07,0.0,283755017.73
2019-08-25 00:00:00 UTC,10141.75,0.0,259448931.12
2019-08-26 00:00:00 UTC,10364.91,0.0,437989368.7
2019-08-27 00:00:00 UTC,10175.47,0.0,269489962.47
2019-08-28 00:00:00 UTC,9722.83,0.0,486936428.33
2019-08-29 00:00:00 UTC,9492.81,0.0,406305621.25
2019-08-30 00:00:00 UTC,9587.25,0.0,276606372.89
2019-08-31 00:00:00 UTC,9624.54,0.0,148320616.41
2019-09-01 00:00:00 UTC,9768.36,0.0,149995549.7
2019-09-02 00:00:00 UTC,10387.5,0.0,429220162.8
2019-09-03 00:00:00 UTC,10625.1,0.0,550564712.84
2019-09-04 00:00:00 UTC,10585.2,0.0,436210232.43
2019-09-05 00:00:00 UTC,10556.16,0.0,253210793.56
2019-09-06 00:00:00 UTC,10309.91,0.0,577987384.8
2019-09-07 00:00:00 UTC,10491.96,0.0,197436363.34
2019-09-08 00:00:00 UTC,10420.88,0.0,198370974.82
2019-09-09 00:00:00 UTC,10314.88,0.0,340516851.61
2019-09-10 00:00:00 UTC,10109.46,0.0,266382297.99
2019-09-11 00:00:00 UTC,10165.01,0.0,283998084.25
2019-09-12 00:00:00 UTC,10428.96,0.0,275877681.63
2019-09-13 00:00:00 UTC,10372.29,0.0,251594742.18
2019-09-14 00:00:00 UTC,10365.56,0.0,161565882.04
2019-09-15 00:00:00 UTC,10313.02,0.0,120645589.34
2019-09-16 00:00:00 UTC,10271.79,0.0,280632567.99
2019-09-17 00:00:00 UTC,10198.62,0.0,221966422.11
2019-09-18 00:00:00 UTC,10163.38,0.0,221697128.61
2019-09-19 00:00:00 UTC,10281.03,0.0,456963432.6
2019-09-20 00:00:00 UTC,10176.38,0.0,213229233.56
2019-09-21 00:00:00 UTC,9988.38,0.0,179453539.43
2019-09-22 00:00:00 UTC,10036.98,0.0,178007946.58
2019-09-23 00:00:00 UTC,9694.6,0.0,327752087.22
2019-09-24 00:00:00 UTC,8542.54,0.0,1084866143.86
2019-09-25 00:00:00 UTC,8446.97,0.0,631898763.59
2019-09-26 00:00:00 UTC,8074.99,0.0,652614929.72
2019-09-27 00:00:00 UTC,8201.36,0.0,390323710.89
2019-09-28 00:00:00 UTC,8223.65,0.0,244186983.17
2019-09-29 00:00:00 UTC,8065.26,0.0,226712656.15
2019-09-30 00:00:00 UTC,8314.62,0.0,407250929.38
2019-10-01 00:00:00 UTC,8326.64,0.0,355446344.41
2019-10-02 00:00:00 UTC,8391.52,0.0,205325219.19
2019-10-03 00:00:00 UTC,8246.3,0.0,250685863.87
2019-10-04 00:00:00 UTC,8168.05,0.0,214500278.91
2019-10-05 00:00:00 UTC,8172.48,0.0,141685742.42
2019-10-06 00:00:00 UTC,7868.31,0.0,239636660.01
2019-10-07 00:00:00 UTC,8215.11,0.0,321239400.73
2019-10-08 00:00:00 UTC,8191.87,0.0,173334218.05
2019-10-09 00:00:00 UTC,8593.16,0.0,398201725.27
2019-10-10 00:00:00 UTC,8596.57,0.0,250267419.87
2019-10-11 00:00:00 UTC,8278.05,0.0,326882172.42
2019-10-12 00:00:00 UTC,8316.66,0.0,92609964.73
2019-10-13 00:00:00 UTC,8296.34,0.0,168896951.15
2019-10-14 00:00:00 UTC,8363.94,0.0,146015532.85
2019-10-15 00:00:00 UTC,8173.48,0.0,205674618.32
2019-10-16 00:00:00 UTC,8014.39,0.0,274670310.13
2019-10-17 00:00:00 UTC,8082.46,0.0,175172893.7
2019-10-18 00:00:00 UTC,7972.62,0.0,221065928.44
2019-10-19 00:00:00 UTC,7973.63,0.0,143202359.39
2019-10-20 00:00:00 UTC,8247.25,0.0,205394286.06
2019-10-21 00:00:00 UTC,8223.25,0.0,188511539.86
2019-10-22 00:00:00 UTC,8034.5,0.0,200593851.39
2019-10-23 00:00:00 UTC,7479.54,0.0,457672451.42
2019-10-24 00:00:00 UTC,7444.2,0.0,213663114.76
2019-10-25 00:00:00 UTC,8671.1,0.0,656574822.36
2019-10-26 00:00:00 UTC,9258.98,0.0,1457875080.4
2019-10-27 00:00:00 UTC,9550.6,0.0,614726341.04
2019-10-28 00:00:00 UTC,9222.23,0.0,522287119.66
2019-10-29 00:00:00 UTC,9432.86,0.0,377872980.92
2019-10-30 00:00:00 UTC,9169.86,0.0,315824657.23
2019-10-31 00:00:00 UTC,9157.52,0.0,329788397.17
2019-11-01 00:00:00 UTC,9260.59,0.0,251360754.52
2019-11-02 00:00:00 UTC,9311.99,0.0,159847329.63
2019-11-03 00:00:00 UTC,9221.61,0.0,144662760.99
2019-11-04 00:00:00 UTC,9421.54,0.0,275923701.7
2019-11-05 00:00:00 UTC,9323.61,0.0,233491267.4
2019-11-06 00:00:00 UTC,9347.27,0.0,208985449.5
2019-11-07 00:00:00 UTC,9208.52,0.0,196879610.6
2019-11-08 00:00:00 UTC,8772.31,0.0,371135404.96
2019-11-09 00:00:00 UTC,8822.19,0.0,116025279.26
2019-11-10 00:00:00 UTC,9045.85,0.0,162649216.87
2019-11-11 00:00:00 UTC,8726.31,0.0,226035620.33
2019-11-12 00:00:00 UTC,8815.14,0.0,194901130.1
2019-11-13 00:00:00 UTC,8773.82,0.0,138900524.48
2019-11-14 00:00:00 UTC,8640.42,0.0,164630654.03
2019-11-15 00:00:00 UTC,8468.57,0.0,267441968.16
2019-11-16 00:00:00 UTC,8498.94,0.0,79597461.02
2019-11-17 00:00:00 UTC,8515.28,0.0,122271717.68
2019-11-18 00:00:00 UTC,8190.16,0.0,250358969.38
2019-11-19 00:00:00 UTC,8133.57,0.0,198180594.35
2019-11-20 00:00:00 UTC,8093.6,0.0,147086043.41
2019-11-21 00:00:00 UTC,7632.59,0.0,354377783.29
2019-11-22 00:00:00 UTC,7292.2,0.0,680349857.19
2019-11-23 00:00:00 UTC,7339.24,0.0,185099411.4
2019-11-24 00:00:00 UTC,6930.09,0.0,249710266.27
2019-11-25 00:00:00 UTC,7138.23,0.0,596056755.83
2019-11-26 00:00:00 UTC,7170.11,0.0,259675008.66
2019-11-27 00:00:00 UTC,7531.5,0.0,485895588.26
2019-11-28 00:00:00 UTC,7442.33,0.0,225350756.08
2019-11-29 00:00:00 UTC,7769.38,0.0,285280637.6
2019-11-30 00:00:00 UTC,7571.77,0.0,189533166.63
2019-12-01 00:00:00 UTC,7420.53,0.0,226245528.68
2019-12-02 00:00:00 UTC,7320.94,0.0,184009273.35
2019-12-03 00:00:00 UTC,7313.64,0.0,135997337.7
2019-12-04 00:00:00 UTC,7207.78,0.0,360525572.37
2019-12-05 00:00:00 UTC,7406.75,0.0,220875659.79
2019-12-06 00:00:00 UTC,7558.58,0.0,209851296.57
2019-12-07 00:00:00 UTC,7514.86,0.0,106572219.77
2019-12-08 00:00:00 UTC,7539.7,0.0,120000308.79
2019-12-09 00:00:00 UTC,7350.62,0.0,262161330.42
2019-12-10 00:00:00 UTC,7233.84,0.0,170419385.84
2019-12-11 00:00:00 UTC,7212.01,0.0,143267855.45
2019-12-12 00:00:00 UTC,7199.39,0.0,201666958.32
2019-12-13 00:00:00 UTC,7261.72,0.0,135777984.61
2019-12-14 00:00:00 UTC,7080.29,0.0,111796861.42
2019-12-15 00:00:00 UTC,7132.39,0.0,113742866.17
2019-12-16 00:00:00 UTC,6897.33,0.0,278223344.11
2019-12-17 00:00:00 UTC,6635.84,0.0,310739632.42
2019-12-18 00:00:00 UTC,7294.53,0.0,491429584.47
2019-12-19 00:00:00 UTC,7159.26,0.0,249541907.16
2019-12-20 00:00:00 UTC,7203.41,0.0,168963964.55
2019-12-21 00:00:00 UTC,7159.47,0.0,86864836.52
2019-12-22 00:00:00 UTC,7517.58,0.0,200586646.53
2019-12-23 00:00:00 UTC,7326.6,0.0,336425000.06
2019-12-24 00:00:00 UTC,7260.91,0.0,203013413.87
2019-12-25 00:00:00 UTC,7202.72,0.0,108513256.34
2019-12-26 00:00:00 UTC,7207.23,0.0,169067214.27
2019-12-27 00:00:00 UTC,7253.82,0.0,183588691.22
2019-12-28 00:00:00 UTC,7316.23,0.0,106581355.23
2019-12-29 00:00:00 UTC,7399.49,0.0,135257936.53
2019-12-30 00:00:00 UTC,7234.44,0.0,168180498.67
2019-12-31 00:00:00 UTC,7183.88,0.0,140384995.27
2020-01-01 00:00:00 UTC,7189.94,0.0,85986188.11
2020-01-02 00:00:00 UTC,6965.72,0.0,187393954.35
2020-01-03 00:00:00 UTC,7339.7,0.0,376690440.38
2020-01-04 00:00:00 UTC,7357.5,0.0,162106895.05
2020-01-05 00:00:00 UTC,7359.96,0.0,179147746.87
2020-01-06 00:00:00 UTC,7762.69,0.0,352286216.6
2020-01-07 00:00:00 UTC,8160.36,0.0,600054472.25
2020-01-08 00:00:00 UTC,8045.15,0.0,699004342.7
2020-01-09 00:00:00 UTC,7817.35,0.0,316199456.84
2020-01-10 00:00:00 UTC,8190.31,0.0,441131626.25
2020-01-11 00:00:00 UTC,8024.58,0.0,250060123.9
2020-01-12 00:00:00 UTC,8181.49,0.0,142197585.82
2020-01-13 00:00:00 UTC,8106.56,0.0,184437465.66
2020-01-14 00:00:00 UTC,8820.95,0.0,768098459.01
2020-01-15 00:00:00 UTC,8813.21,0.0,441186933.78
2020-01-16 00:00:00 UTC,8719.63,0.0,290989712.92
2020-01-17 00:00:00 UTC,8894.83,0.0,432856377.78
2020-01-18 00:00:00 UTC,8909.28,0.0,176837362.25
2020-01-19 00:00:00 UTC,8702.59,0.0,421483277.31
2020-01-20 00:00:00 UTC,8634.03,0.0,189247381.47
2020-01-21 00:00:00 UTC,8724.84,0.0,196404470.17
2020-01-22 00:00:00 UTC,8667.26,0.0,149906743.85
2020-01-23 00:00:00 UTC,8394.28,0.0,323273085.37
2020-01-24 00:00:00 UTC,8431.78,0.0,233502998.73
2020-01-25 00:00:00 UTC,8345.88,0.0,119345600.29
2020-01-26 00:00:00 UTC,8602.37,0.0,189985702.21
2020-01-27 00:00:00 UTC,8898.94,0.0,329416202.64
2020-01-28 00:00:00 UTC,9391.97,0.0,471220882.55
2020-01-29 00:00:00 UTC,9286.18,0.0,345265419.21
2020-01-30 00:00:00 UTC,9501.38,0.0,430815723.66
2020-01-31 00:00:00 UTC,9342.23,0.0,292627757.98
2020-02-01 00:00:00 UTC,9384.45,0.0,138614091.6
2020-02-02 00:00:00 UTC,9334.25,0.0,225322638.39
2020-02-03 00:00:00 UTC,9288.96,0.0,312315107.48
2020-02-04 00:00:00 UTC,9171.98,0.0,244997961.95
2020-02-05 00:00:00 UTC,9611.42,0.0,448381299.88
2020-02-06 00:00:00 UTC,9755.84,0.0,410313693.85
2020-02-07 00:00:00 UTC,9808.36,0.0,249852208.28
2020-02-08 00:00:00 UTC,9898.25,0.0,244352034.45
2020-02-09 00:00:00 UTC,10157.78,0.0,340301629.71
2020-02-10 00:00:00 UTC,9858.03,0.0,406256357.82
2020-02-11 00:00:00 UTC,10269.43,0.0,495614708.0
2020-02-12 00:00:00 UTC,10347.93,0.0,449510878.91
2020-02-13 00:00:00 UTC,10233.32,0.0,507955951.95
2020-02-14 00:00:00 UTC,10360.37,0.0,297409586.88
2020-02-15 00:00:00 UTC,9905.43,0.0,300819428.52
2020-02-16 00:00:00 UTC,9925.51,0.0,272176494.52
2020-02-17 00:00:00 UTC,9702.48,0.0,359702988.14
2020-02-18 00:00:00 UTC,10182.6,0.0,382869718.91
2020-02-19 00:00:00 UTC,9602.43,0.0,473100344.44
2020-02-20 00:00:00 UTC,9608.8,0.0,352949373.64
2020-02-21 00:00:00 UTC,9697.86,0.0,293546157.49
2020-02-22 00:00:00 UTC,9671.46,0.0,118171544.81
2020-02-23 00:00:00 UTC,9977.39,0.0,228093371.59
2020-02-24 00:00:00 UTC,9664.21,0.0,331102536.15
2020-02-25 00:00:00 UTC,9316.18,0.0,329372824.71
2020-02-26 00:00:00 UTC,8793.5,0.0,588359496.49
2020-02-27 00:00:00 UTC,8821.5,0.0,413657559.37
2020-02-28 00:00:00 UTC,8719.29,0.0,360795192.37
2020-02-29 00:00:00 UTC,8545.45,0.0,146455562.43
2020-03-01 00:00:00 UTC,8549.38,0.0,219324311.08
2020-03-02 00:00:00 UTC,8919.74,0.0,290280969.41
2020-03-03 00:00:00 UTC,8765.68,0.0,252211805.89
2020-03-04 00:00:00 UTC,8773.78,0.0,194233894.05
2020-03-05 00:00:00 UTC,9074.82,0.0,305196274.33
2020-03-06 00:00:00 UTC,9160.39,0.0,192168163.64
2020-03-07 00:00:00 UTC,8903.72,0.0,187063951.77
2020-03-08 00:00:00 UTC,8057.67,0.0,533371350.28
2020-03-09 00:00:00 UTC,7944.4,0.0,682781069.24
2020-03-10 00:00:00 UTC,7894.66,0.0,427332546.47
2020-03-11 00:00:00 UTC,7945.36,0.0,372704355.27
2020-03-12 00:00:00 UTC,4916.78,0.0,1769476928.68
2020-03-13 00:00:00 UTC,5632.58,0.0,1663092005.9
2020-03-14 00:00:00 UTC,5181.77,0.0,474539626.45
2020-03-15 00:00:00 UTC,5357.02,0.0,568696762.62
2020-03-16 00:00:00 UTC,5045.0,0.0,996661883.31
2020-03-17 00:00:00 UTC,5337.66,0.0,618671971.75
2020-03-18 00:00:00 UTC,5413.06,0.0,576456805.62
2020-03-19 00:00:00 UTC,6184.88,0.0,868668216.67
2020-03-20 00:00:00 UTC,6206.44,0.0,947038097.64
2020-03-21 00:00:00 UTC,6195.43,0.0,415771088.67
2020-03-22 00:00:00 UTC,5828.15,0.0,457211401.95
2020-03-23 00:00:00 UTC,6503.53,0.0,667919370.22
2020-03-24 00:00:00 UTC,6767.18,0.0,700444488.16
2020-03-25 00:00:00 UTC,6694.21,0.0,566264216.07
2020-03-26 00:00:00 UTC,6757.95,0.0,302121295.09
2020-03-27 00:00:00 UTC,6382.8,0.0,381303011.52
2020-03-28 00:00:00 UTC,6252.49,0.0,378476570.98
2020-03-29 00:00:00 UTC,5882.2,0.0,286789900.17
2020-03-30 00:00:00 UTC,6403.31,0.0,445848282.11
2020-03-31 00:00:00 UTC,6423.61,0.0,233613490.19
2020-04-01 00:00:00 UTC,6663.63,0.0,377164250.74
2020-04-02 00:00:00 UTC,6804.42,0.0,635319847.54
2020-04-03 00:00:00 UTC,6743.68,0.0,379639119.54
2020-04-04 00:00:00 UTC,6875.95,0.0,230044243.33
2020-04-05 00:00:00 UTC,6781.64,0.0,182019861.58
2020-04-06 00:00:00 UTC,7347.22,0.0,560075869.57
2020-04-07 00:00:00 UTC,7201.57,0.0,516422836.71
2020-04-08 00:00:00 UTC,7367.37,0.0,445330043.76
2020-04-09 00:00:00 UTC,7294.55,0.0,321287689.9
2020-04-10 00:00:00 UTC,6876.49,0.0,440132415.16
2020-04-11 00:00:00 UTC,6887.6,0.0,171352839.69
2020-04-12 00:00:00 UTC,6913.76,0.0,297514761.29
2020-04-13 00:00:00 UTC,6859.43,0.0,426458894.19
2020-04-14 00:00:00 UTC,6879.44,0.0,307409556.74
2020-04-15 00:00:00 UTC,6629.54,0.0,336722796.75
2020-04-16 00:00:00 UTC,7114.55,0.0,685621725.46
2020-04-17 00:00:00 UTC,7037.12,0.0,324325510.78
2020-04-18 00:00:00 UTC,7264.29,0.0,258251102.86
2020-04-19 00:00:00 UTC,7132.88,0.0,211422409.66
2020-04-20 00:00:00 UTC,6842.45,0.0,452319848.99
2020-04-21 00:00:00 UTC,6855.11,0.0,305844254.34
2020-04-22 00:00:00 UTC,7135.41,0.0,308254465.67
2020-04-23 00:00:00 UTC,7489.25,0.0,599195847.97
2020-04-24 00:00:00 UTC,7509.44,0.0,389027134.45
2020-04-25 00:00:00 UTC,7546.92,0.0,227962632.37
2020-04-26 00:00:00 UTC,7701.35,0.0,251857766.26
2020-04-27 00:00:00 UTC,7787.41,0.0,374439201.77
2020-04-28 00:00:00 UTC,7760.32,0.0,297442241.62
2020-04-29 00:00:00 UTC,8784.96,0.0,1324299206.24
2020-04-30 00:00:00 UTC,8637.56,0.0,1439132256.65
2020-05-01 00:00:00 UTC,8829.12,0.0,620133839.66
2020-05-02 00:00:00 UTC,8981.11,0.0,321429140.42
2020-05-03 00:00:00 UTC,8907.19,0.0,534161419.79
2020-05-04 00:00:00 UTC,8881.65,0.0,568639005.2
2020-05-05 00:00:00 UTC,9029.75,0.0,538111122.64
2020-05-06 00:00:00 UTC,9153.2,0.0,818515486.36
2020-05-07 00:00:00 UTC,9999.93,0.0,1213223439.69
2020-05-08 00:00:00 UTC,9808.18,0.0,907665361.58
2020-05-09 00:00:00 UTC,9541.13,0.0,580103588.21
2020-05-10 00:00:00 UTC,8735.05,0.0,1159765920.88
2020-05-11 00:00:00 UTC,8568.88,0.0,1259789388.45
2020-05-12 00:00:00 UTC,8821.18,0.0,580579256.62
2020-05-13 00:00:00 UTC,9317.44,0.0,622255318.55
2020-05-14 00:00:00 UTC,9793.19,0.0,936692997.58
2020-05-15 00:00:00 UTC,9311.69,0.0,798930933.92
2020-05-16 00:00:00 UTC,9387.08,0.0,348262438.61
2020-05-17 00:00:00 UTC,9670.56,0.0,505834872.59
2020-05-18 00:00:00 UTC,9722.73,0.0,606235218.3
2020-05-19 00:00:00 UTC,9780.2,0.0,587660019.81
2020-05-20 00:00:00 UTC,9509.45,0.0,593918718.08
2020-05-21 00:00:00 UTC,9059.11,0.0,798218781.95
2020-05-22 00:00:00 UTC,9170.74,0.0,405255700.32
2020-05-23 00:00:00 UTC,9186.19,0.0,217819517.42
2020-05-24 00:00:00 UTC,8718.49,0.0,412753415.47
2020-05-25 00:00:00 UTC,8901.48,0.0,386241517.98
2020-05-26 00:00:00 UTC,8844.5,0.0,352930782.24
2020-05-27 00:00:00 UTC,9204.62,0.0,381475134.6
2020-05-28 00:00:00 UTC,9579.71,0.0,530613444.11
2020-05-29 00:00:00 UTC,9424.62,0.0,379875666.16
2020-05-30 00:00:00 UTC,9699.78,0.0,235049817.45
2020-05-31 00:00:00 UTC,9450.47,0.0,212143031.97
2020-06-01 00:00:00 UTC,10211.23,0.0,435270237.66
2020-06-02 00:00:00 UTC,9523.75,0.0,812990990.27
2020-06-03 00:00:00 UTC,9666.06,0.0,316212538.78
2020-06-04 00:00:00 UTC,9794.55,0.0,418578381.27
2020-06-05 00:00:00 UTC,9622.02,0.0,406449067.36
2020-06-06 00:00:00 UTC,9671.46,0.0,221180782.78
2020-06-07 00:00:00 UTC,9750.7,0.0,374577294.36
2020-06-08 00:00:00 UTC,9782.58,0.0,318606275.83
2020-06-09 00:00:00 UTC,9779.7,0.0,376816490.4
2020-06-10 00:00:00 UTC,9891.84,0.0,395005942.58
2020-06-11 00:00:00 UTC,9268.13,0.0,827582593.73
2020-06-12 00:00:00 UTC,9464.23,0.0,384322097.92
2020-06-13 00:00:00 UTC,9474.65,0.0,156509665.57
2020-06-14 00:00:00 UTC,9333.7,0.0,181308843.48
2020-06-15 00:00:00 UTC,9429.65,0.0,616170633.01
2020-06-16 00:00:00 UTC,9526.7,0.0,378768702.55
2020-06-17 00:00:00 UTC,9459.13,0.0,325191529.46
2020-06-18 00:00:00 UTC,9380.67,0.0,236301644.47
2020-06-19 00:00:00 UTC,9301.83,0.0,295439171.8
2020-06-20 00:00:00 UTC,9359.18,0.0,182464228.19
2020-06-21 00:00:00 UTC,9292.81,0.0,123480945.26
2020-06-22 00:00:00 UTC,9691.61,0.0,393567343.68
2020-06-23 00:00:00 UTC,9624.3,0.0,296221140.11
2020-06-24 00:00:00 UTC,9292.94,0.0,461570781.81
2020-06-25 00:00:00 UTC,9241.32,0.0,435446758.27
2020-06-26 00:00:00 UTC,9158.07,0.0,371373315.29
2020-06-27 00:00:00 UTC,9007.14,0.0,254990739.33
2020-06-28 00:00:00 UTC,9120.39,0.0,179558602.81
2020-06-29 00:00:00 UTC,9187.07,0.0,283764928.26
2020-06-30 00:00:00 UTC,9136.47,0.0,213905502.74
2020-07-01 00:00:00 UTC,9238.89,0.0,274835041.39
2020-07-02 00:00:00 UTC,9092.8,0.0,343433369.43
2020-07-03 00:00:00 UTC,9066.46,0.0,198428092.21
2020-07-04 00:00:00 UTC,9142.2,0.0,147598290.89
2020-07-05 00:00:00 UTC,9081.44,0.0,159006413.09
2020-07-06 00:00:00 UTC,9347.05,0.0,340664721.17
2020-07-07 00:00:00 UTC,9257.32,0.0,239497399.36
2020-07-08 00:00:00 UTC,9439.2,0.0,350318105.76
2020-07-09 00:00:00 UTC,9238.95,0.0,280648694.08
2020-07-10 00:00:00 UTC,9288.57,0.0,224680670.05
2020-07-11 00:00:00 UTC,9237.13,0.0,108899834.63
2020-07-12 00:00:00 UTC,9300.95,0.0,151649367.79
2020-07-13 00:00:00 UTC,9237.89,0.0,240081841.21
2020-07-14 00:00:00 UTC,9256.07,0.0,238308476.7
2020-07-15 00:00:00 UTC,9193.22,0.0,216386874.26
2020-07-16 00:00:00 UTC,9133.23,0.0,254255550.28
2020-07-17 00:00:00 UTC,9156.79,0.0,187710134.42
2020-07-18 00:00:00 UTC,9177.22,0.0,109563331.59
2020-07-19 00:00:00 UTC,9216.02,0.0,117297958.15
2020-07-20 00:00:00 UTC,9164.42,0.0,171877002.63
2020-07-21 00:00:00 UTC,9392.83,0.0,337645738.93
2020-07-22 00:00:00 UTC,9537.24,0.0,281661129.12
2020-07-23 00:00:00 UTC,9615.21,0.0,415079930.39
2020-07-24 00:00:00 UTC,9550.23,0.0,323092524.09
2020-07-25 00:00:00 UTC,9708.41,0.0,233301043.7
2020-07-26 00:00:00 UTC,9942.01,0.0,417337407.31
2020-07-27 00:00:00 UTC,11042.94,0.0,1363674374.42
2020-07-28 00:00:00 UTC,10933.26,0.0,938667838.04
2020-07-29 00:00:00 UTC,11112.04,0.0,689206497.21
2020-07-30 00:00:00 UTC,11113.66,0.0,503563543.58
2020-07-31 00:00:00 UTC,11352.72,0.0,608151203.91
2020-08-01 00:00:00 UTC,11812.42,0.0,741252933.72
2020-08-02 00:00:00 UTC,11063.5,0.0,721639453.44
2020-08-03 00:00:00 UTC,11234.73,0.0,473995003.36
2020-08-04 00:00:00 UTC,11194.18,0.0,393301819.23
2020-08-05 00:00:00 UTC,11752.05,0.0,555395574.17
2020-08-06 00:00:00 UTC,11771.27,0.0,587033759.68
2020-08-07 00:00:00 UTC,11603.82,0.0,651142052.53
2020-08-08 00:00:00 UTC,11770.77,0.0,271582305.12
2020-08-09 00:00:00 UTC,11686.34,0.0,231830330.42
2020-08-10 00:00:00 UTC,11897.41,0.0,667803525.71
2020-08-11 00:00:00 UTC,11389.01,0.0,724227264.93
2020-08-12 00:00:00 UTC,11570.19,0.0,430758054.54
2020-08-13 00:00:00 UTC,11790.68,0.0,487564726.98
2020-08-14 00:00:00 UTC,11774.52,0.0,437825096.08
2020-08-15 00:00:00 UTC,11860.91,0.0,369258184.57
2020-08-16 00:00:00 UTC,11917.97,0.0,260716863.02
2020-08-17 00:00:00 UTC,12301.19,0.0,682170133.05
2020-08-18 00:00:00 UTC,11956.69,0.0,604246043.52
2020-08-19 00:00:00 UTC,11760.37,0.0,590122894.96
2020-08-20 00:00:00 UTC,11863.43,0.0,510502416.84
2020-08-21 00:00:00 UTC,11527.35,0.0,745059089.73
2020-08-22 00:00:00 UTC,11670.42,0.0,572197825.57
2020-08-23 00:00:00 UTC,11651.52,0.0,388308826.36
2020-08-24 00:00:00 UTC,11756.4,0.0,459366140.6
2020-08-25 00:00:00 UTC,11330.56,0.0,583786229.48
